# x_m,y_m,w_tr_right_m,w_tr_left_m
2.8100,-3.9500,0.5968,0.5968
2.8200,-3.9400,0.6003,0.6003
2.8200,-3.9300,0.6000,0.6000
2.8300,-3.9200,0.6022,0.6022
2.8400,-3.9100,0.6017,0.6017
2.8500,-3.9000,0.5948,0.5948
2.8500,-3.8900,0.5977,0.5977
2.8600,-3.8800,0.5914,0.5914
2.8600,-3.8700,0.5946,0.5946
2.8700,-3.8600,0.5887,0.5887
2.8700,-3.8500,0.5924,0.5924
2.8700,-3.8400,0.5883,0.5883
2.8700,-3.8300,0.5831,0.5831
2.8700,-3.8200,0.5780,0.5780
2.8700,-3.8100,0.5731,0.5731
2.8700,-3.8000,0.5682,0.5682
2.8700,-3.7900,0.5636,0.5636
2.8800,-3.7800,0.5680,0.5680
2.8800,-3.7700,0.5636,0.5636
2.8800,-3.7600,0.5595,0.5595
2.8800,-3.7500,0.5554,0.5554
2.8800,-3.7400,0.5515,0.5515
2.8800,-3.7300,0.5478,0.5478
2.8900,-3.7200,0.5536,0.5536
2.8900,-3.7100,0.5503,0.5503
2.8900,-3.7000,0.5471,0.5471
2.8900,-3.6900,0.5441,0.5441
2.8900,-3.6800,0.5412,0.5412
2.8900,-3.6700,0.5385,0.5385
2.8900,-3.6600,0.5360,0.5360
2.8900,-3.6500,0.5337,0.5337
2.9000,-3.6400,0.5413,0.5413
2.9000,-3.6300,0.5394,0.5394
2.9000,-3.6200,0.5376,0.5376
2.9000,-3.6100,0.5360,0.5360
2.9000,-3.6000,0.5346,0.5346
2.9100,-3.5900,0.5433,0.5433
2.9100,-3.5800,0.5423,0.5423
2.9100,-3.5700,0.5415,0.5415
2.9100,-3.5600,0.5408,0.5408
2.9200,-3.5500,0.5504,0.5504
2.9200,-3.5400,0.5501,0.5501
2.9200,-3.5300,0.5500,0.5500
2.9300,-3.5200,0.5600,0.5600
2.9300,-3.5100,0.5600,0.5600
2.9300,-3.5000,0.5600,0.5600
2.9300,-3.4900,0.5600,0.5600
2.9300,-3.4800,0.5600,0.5600
2.9300,-3.4700,0.5600,0.5600
2.9300,-3.4600,0.5600,0.5600
2.9300,-3.4500,0.5601,0.5601
2.9300,-3.4400,0.5604,0.5604
2.9300,-3.4300,0.5608,0.5608
2.9300,-3.4200,0.5614,0.5614
2.9400,-3.4100,0.5722,0.5722
2.9400,-3.4000,0.5731,0.5731
2.9400,-3.3900,0.5743,0.5743
2.9400,-3.3800,0.5756,0.5756
2.9500,-3.3700,0.5869,0.5869
2.9500,-3.3600,0.5886,0.5886
2.9500,-3.3500,0.5903,0.5903
2.9500,-3.3400,0.5901,0.5901
2.9500,-3.3300,0.5900,0.5900
2.9600,-3.3200,0.6000,0.6000
2.9600,-3.3100,0.6000,0.6000
2.9600,-3.3000,0.6000,0.6000
2.9600,-3.2900,0.6000,0.6000
2.9600,-3.2800,0.6000,0.6000
2.9600,-3.2700,0.6000,0.6000
2.9600,-3.2600,0.6000,0.6000
2.9600,-3.2500,0.6000,0.6000
2.9600,-3.2400,0.6000,0.6000
2.9600,-3.2300,0.6000,0.6000
2.9600,-3.2200,0.6001,0.6001
2.9600,-3.2100,0.6003,0.6003
2.9600,-3.2000,0.6007,0.6007
2.9600,-3.1900,0.6007,0.6007
2.9600,-3.1800,0.6003,0.6003
2.9600,-3.1700,0.6001,0.6001
2.9700,-3.1600,0.6002,0.6002
2.9700,-3.1500,0.6001,0.6001
2.9700,-3.1400,0.6000,0.6000
2.9700,-3.1300,0.6000,0.6000
2.9700,-3.1200,0.6000,0.6000
2.9700,-3.1100,0.6001,0.6001
2.9700,-3.1000,0.6003,0.6003
2.9700,-3.0900,0.6007,0.6007
2.9700,-3.0800,0.6013,0.6013
2.9800,-3.0700,0.5921,0.5921
2.9800,-3.0600,0.5930,0.5930
2.9800,-3.0500,0.5941,0.5941
2.9800,-3.0400,0.5954,0.5954
2.9800,-3.0300,0.5968,0.5968
2.9800,-3.0200,0.5984,0.5984
2.9800,-3.0100,0.6000,0.6000
2.9900,-3.0000,0.5900,0.5900
2.9900,-2.9900,0.5900,0.5900
2.9900,-2.9800,0.5900,0.5900
2.9900,-2.9700,0.5900,0.5900
2.9900,-2.9600,0.5900,0.5900
2.9900,-2.9500,0.5900,0.5900
2.9900,-2.9400,0.5900,0.5900
2.9900,-2.9300,0.5901,0.5901
2.9900,-2.9200,0.5903,0.5903
2.9900,-2.9100,0.5908,0.5908
2.9900,-2.9000,0.5914,0.5914
2.9900,-2.8900,0.5921,0.5921
2.9900,-2.8800,0.5930,0.5930
2.9900,-2.8700,0.5941,0.5941
2.9900,-2.8600,0.5930,0.5930
2.9900,-2.8500,0.5921,0.5921
2.9900,-2.8400,0.5914,0.5914
2.9900,-2.8300,0.5908,0.5908
2.9900,-2.8200,0.5903,0.5903
2.9900,-2.8100,0.5901,0.5901
3.0000,-2.8000,0.5803,0.5803
3.0000,-2.7900,0.5801,0.5801
3.0000,-2.7800,0.5800,0.5800
3.0000,-2.7700,0.5800,0.5800
3.0000,-2.7600,0.5801,0.5801
3.0000,-2.7500,0.5803,0.5803
3.0000,-2.7400,0.5808,0.5808
3.0000,-2.7300,0.5814,0.5814
3.0000,-2.7200,0.5822,0.5822
3.0000,-2.7100,0.5831,0.5831
3.0000,-2.7000,0.5842,0.5842
3.0000,-2.6900,0.5855,0.5855
3.0000,-2.6800,0.5842,0.5842
3.0000,-2.6700,0.5831,0.5831
3.0000,-2.6600,0.5822,0.5822
3.0000,-2.6500,0.5814,0.5814
3.0000,-2.6400,0.5808,0.5808
3.0000,-2.6300,0.5803,0.5803
3.0000,-2.6200,0.5801,0.5801
3.0000,-2.6100,0.5800,0.5800
3.0000,-2.6000,0.5800,0.5800
3.0000,-2.5900,0.5800,0.5800
3.0000,-2.5800,0.5787,0.5787
3.0100,-2.5700,0.5869,0.5869
3.0100,-2.5600,0.5855,0.5855
3.0100,-2.5500,0.5842,0.5842
3.0100,-2.5400,0.5831,0.5831
3.0100,-2.5300,0.5822,0.5822
3.0100,-2.5200,0.5814,0.5814
3.0100,-2.5100,0.5808,0.5808
3.0100,-2.5000,0.5803,0.5803
3.0100,-2.4900,0.5801,0.5801
3.0100,-2.4800,0.5800,0.5800
3.0100,-2.4700,0.5800,0.5800
3.0100,-2.4600,0.5800,0.5800
3.0100,-2.4500,0.5800,0.5800
3.0100,-2.4400,0.5801,0.5801
3.0100,-2.4300,0.5803,0.5803
3.0100,-2.4200,0.5808,0.5808
