# x_m,y_m,w_tr_right_m,w_tr_left_m
2.7640,-2.4880,0.4509,0.4509
2.7640,-2.4760,0.4562,0.4562
2.7760,-2.4640,0.4509,0.4509
2.7760,-2.4520,0.4562,0.4562
2.7760,-2.4400,0.4616,0.4616
2.7880,-2.4280,0.4562,0.4562
2.7880,-2.4160,0.4616,0.4616
2.8000,-2.4040,0.4569,0.4569
2.8120,-2.3920,0.4528,0.4528
2.8120,-2.3800,0.4593,0.4593
2.8240,-2.3680,0.4562,0.4562
2.8360,-2.3560,0.4536,0.4536
2.8360,-2.3440,0.4582,0.4582
2.8480,-2.3320,0.4585,0.4585
2.8600,-2.3200,0.4585,0.4585
2.8600,-2.3080,0.4517,0.4517
2.8720,-2.2960,0.4536,0.4536
2.8840,-2.2840,0.4562,0.4562
2.8960,-2.2720,0.4593,0.4593
2.9080,-2.2600,0.4631,0.4631
2.9200,-2.2480,0.4631,0.4631
2.9320,-2.2480,0.4610,0.4610
2.9440,-2.2360,0.4599,0.4599
2.9560,-2.2240,0.4453,0.4453
2.9680,-2.2240,0.4425,0.4425
2.9800,-2.2120,0.4283,0.4283
2.9920,-2.2120,0.4261,0.4261
3.0040,-2.2000,0.4124,0.4124
3.0160,-2.2000,0.4101,0.4101
3.0280,-2.2000,0.4061,0.4061
3.0400,-2.1880,0.3909,0.3909
3.0520,-2.1880,0.3874,0.3874
3.0640,-2.1880,0.3842,0.3842
3.0760,-2.1880,0.3814,0.3814
3.0880,-2.1880,0.3789,0.3789
3.1000,-2.1880,0.3768,0.3768
3.1120,-2.1880,0.3751,0.3751
3.1240,-2.1880,0.3737,0.3737
3.1360,-2.1880,0.3728,0.3728
3.1480,-2.1880,0.3722,0.3722
3.1600,-2.1880,0.3720,0.3720
3.1720,-2.1880,0.3720,0.3720
3.1840,-2.1880,0.3720,0.3720
3.1960,-2.1880,0.3720,0.3720
3.2080,-2.1880,0.3720,0.3720
3.2200,-2.1880,0.3720,0.3720
3.2320,-2.1880,0.3720,0.3720
3.2440,-2.1880,0.3720,0.3720
3.2560,-2.1880,0.3720,0.3720
3.2680,-2.1880,0.3720,0.3720
3.2800,-2.1880,0.3720,0.3720
3.2920,-2.1880,0.3697,0.3697
3.3040,-2.1880,0.3671,0.3671
3.3160,-2.2000,0.3531,0.3531
3.3280,-2.2000,0.3513,0.3513
3.3400,-2.2000,0.3499,0.3499
3.3520,-2.2000,0.3488,0.3488
3.3640,-2.2000,0.3482,0.3482
3.3760,-2.2120,0.3360,0.3360
3.3880,-2.2120,0.3360,0.3360
3.4000,-2.2120,0.3360,0.3360
3.4120,-2.2120,0.3360,0.3360
3.4240,-2.2120,0.3360,0.3360
3.4360,-2.2120,0.3360,0.3360
3.4480,-2.2240,0.3242,0.3242
3.4600,-2.2240,0.3249,0.3249
3.4720,-2.2240,0.3260,0.3260
3.4840,-2.2240,0.3275,0.3275
3.4960,-2.2240,0.3295,0.3295
3.5080,-2.2240,0.3319,0.3319
3.5200,-2.2240,0.3347,0.3347
3.5320,-2.2240,0.3379,0.3379
3.5440,-2.2360,0.3275,0.3275
3.5560,-2.2360,0.3295,0.3295
3.5680,-2.2360,0.3319,0.3319
3.5800,-2.2360,0.3347,0.3347
3.5920,-2.2360,0.3379,0.3379
3.6040,-2.2360,0.3415,0.3415
3.6160,-2.2360,0.3455,0.3455
3.6280,-2.2360,0.3499,0.3499
3.6400,-2.2360,0.3455,0.3455
3.6520,-2.2360,0.3415,0.3415
3.6640,-2.2360,0.3379,0.3379
3.6760,-2.2360,0.3347,0.3347
3.6880,-2.2360,0.3319,0.3319
3.7000,-2.2360,0.3295,0.3295
3.7120,-2.2360,0.3275,0.3275
3.7240,-2.2360,0.3260,0.3260
3.7360,-2.2480,0.3369,0.3369
3.7480,-2.2480,0.3362,0.3362
3.7600,-2.2480,0.3360,0.3360
3.7720,-2.2480,0.3360,0.3360
3.7840,-2.2480,0.3360,0.3360
3.7960,-2.2600,0.3480,0.3480
3.8080,-2.2600,0.3480,0.3480
3.8200,-2.2600,0.3480,0.3480
3.8320,-2.2600,0.3480,0.3480
3.8440,-2.2600,0.3480,0.3480
3.8560,-2.2600,0.3480,0.3480
3.8680,-2.2720,0.3600,0.3600
3.8800,-2.2720,0.3600,0.3600
3.8920,-2.2720,0.3600,0.3600
3.9040,-2.2720,0.3600,0.3600
3.9160,-2.2720,0.3600,0.3600
3.9280,-2.2840,0.3720,0.3720
3.9400,-2.2840,0.3720,0.3720
3.9520,-2.2840,0.3720,0.3720
3.9640,-2.2840,0.3720,0.3720
3.9760,-2.2840,0.3720,0.3720
3.9880,-2.2840,0.3720,0.3720
4.0000,-2.2960,0.3840,0.3840
4.0120,-2.2960,0.3840,0.3840
4.0240,-2.2960,0.3840,0.3840
4.0360,-2.2960,0.3840,0.3840
4.0480,-2.2960,0.3840,0.3840
4.0600,-2.3080,0.3960,0.3960
4.0720,-2.3080,0.3960,0.3960
4.0840,-2.3080,0.3960,0.3960
4.0960,-2.3080,0.3960,0.3960
4.1080,-2.3080,0.3960,0.3960
4.1200,-2.3200,0.4080,0.4080
4.1320,-2.3200,0.4082,0.4082
4.1440,-2.3200,0.4087,0.4087
4.1560,-2.3200,0.4096,0.4096
4.1680,-2.3200,0.4108,0.4108
4.1800,-2.3320,0.4243,0.4243
4.1920,-2.3320,0.4261,0.4261
4.2040,-2.3320,0.4283,0.4283
4.2160,-2.3320,0.4308,0.4308
4.2280,-2.3440,0.4440,0.4440
4.2400,-2.3440,0.4440,0.4440
4.2520,-2.3440,0.4440,0.4440
4.2640,-2.3440,0.4442,0.4442
4.2760,-2.3440,0.4446,0.4446
4.2880,-2.3440,0.4455,0.4455
