# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.8920,0.9060,0.9348,0.9348
-0.8800,0.8940,0.9340,0.9340
-0.8680,0.8820,0.9335,0.9335
-0.8560,0.8700,0.9334,0.9334
-0.8440,0.8580,0.9335,0.9335
-0.8320,0.8460,0.9340,0.9340
-0.8200,0.8340,0.9348,0.9348
-0.8080,0.8220,0.9299,0.9299
-0.7960,0.8100,0.9228,0.9228
-0.7840,0.8100,0.9270,0.9270
-0.7720,0.7980,0.9203,0.9203
-0.7600,0.7860,0.9139,0.9139
-0.7480,0.7740,0.9073,0.9073
-0.7360,0.7620,0.9003,0.9003
-0.7240,0.7620,0.9047,0.9047
-0.7120,0.7500,0.8982,0.8982
-0.7000,0.7380,0.8919,0.8919
-0.6880,0.7380,0.8968,0.8968
-0.6760,0.7260,0.8910,0.8910
-0.6640,0.7260,0.8962,0.8962
-0.6520,0.7140,0.8909,0.8909
-0.6400,0.7140,0.8965,0.8965
-0.6280,0.7020,0.8916,0.8916
-0.6160,0.6900,0.8871,0.8871
-0.6040,0.6900,0.8932,0.8932
-0.5920,0.6900,0.8994,0.8994
-0.5800,0.6780,0.8955,0.8955
-0.5680,0.6780,0.9020,0.9020
-0.5560,0.6660,0.8986,0.8986
-0.5440,0.6660,0.9054,0.9054
-0.5320,0.6540,0.9026,0.9026
-0.5200,0.6540,0.9071,0.9071
-0.5080,0.6420,0.9073,0.9073
-0.4960,0.6420,0.9070,0.9070
-0.4840,0.6300,0.9096,0.9096
-0.4720,0.6300,0.9070,0.9070
-0.4600,0.6300,0.9016,0.9016
-0.4480,0.6180,0.9038,0.9038
-0.4360,0.6180,0.9016,0.9016
-0.4240,0.6180,0.8962,0.8962
-0.4120,0.6060,0.8994,0.8994
-0.4000,0.5940,0.8906,0.8906
-0.3880,0.5940,0.8936,0.8936
-0.3760,0.5820,0.8842,0.8842
-0.3640,0.5820,0.8859,0.8859
-0.3520,0.5820,0.8878,0.8878
-0.3400,0.5700,0.8780,0.8780
-0.3280,0.5700,0.8802,0.8802
-0.3160,0.5700,0.8826,0.8826
-0.3040,0.5580,0.8734,0.8734
-0.2920,0.5580,0.8761,0.8761
-0.2800,0.5460,0.8673,0.8673
-0.2680,0.5460,0.8704,0.8704
-0.2560,0.5340,0.8621,0.8621
-0.2440,0.5340,0.8655,0.8655
-0.2320,0.5340,0.8691,0.8691
-0.2200,0.5340,0.8728,0.8728
-0.2080,0.5340,0.8736,0.8736
-0.1960,0.5340,0.8694,0.8694
-0.1840,0.5340,0.8653,0.8653
-0.1720,0.5340,0.8614,0.8614
-0.1600,0.5340,0.8576,0.8576
-0.1480,0.5340,0.8540,0.8540
-0.1360,0.5340,0.8501,0.8501
-0.1240,0.5340,0.8462,0.8462
-0.1120,0.5220,0.8540,0.8540
-0.1000,0.5220,0.8501,0.8501
-0.0880,0.5220,0.8462,0.8462
-0.0760,0.5220,0.8426,0.8426
-0.0640,0.5220,0.8391,0.8391
-0.0520,0.5220,0.8357,0.8357
-0.0400,0.5220,0.8325,0.8325
-0.0280,0.5220,0.8295,0.8295
-0.0160,0.5220,0.8266,0.8266
-0.0040,0.5220,0.8239,0.8239
0.0080,0.5220,0.8214,0.8214
0.0200,0.5220,0.8190,0.8190
0.0320,0.5100,0.8286,0.8286
0.0440,0.5100,0.8266,0.8266
0.0560,0.5100,0.8248,0.8248
0.0680,0.5100,0.8231,0.8231
0.0800,0.5100,0.8216,0.8216
