# x_m,y_m,w_tr_right_m,w_tr_left_m
2.0100,-2.9500,0.5590,0.5590
2.0600,-2.9000,0.5701,0.5701
2.1100,-2.8500,0.5385,0.5385
2.1100,-2.8000,0.5590,0.5590
2.1100,-2.7500,0.5408,0.5408
2.1600,-2.7000,0.5385,0.5385
2.1600,-2.6500,0.5385,0.5385
2.1600,-2.6000,0.5220,0.5220
2.2100,-2.5500,0.5590,0.5590
2.2100,-2.5000,0.5385,0.5385
2.2600,-2.4500,0.5701,0.5701
2.2600,-2.4000,0.5590,0.5590
2.3100,-2.3500,0.5701,0.5701
2.3100,-2.3000,0.5701,0.5701
2.3600,-2.2500,0.5590,0.5590
2.3600,-2.2000,0.5831,0.5831
2.3600,-2.1500,0.5701,0.5701
2.4100,-2.1000,0.5831,0.5831
2.4100,-2.0500,0.5590,0.5590
2.4100,-2.0000,0.5385,0.5385
2.4600,-1.9500,0.5701,0.5701
2.4600,-1.9000,0.5590,0.5590
2.4600,-1.8500,0.5523,0.5523
2.5100,-1.8000,0.6000,0.6000
2.5100,-1.7500,0.5852,0.5852
2.5100,-1.7000,0.5701,0.5701
2.5100,-1.6500,0.5590,0.5590
2.5100,-1.6000,0.5523,0.5523
2.5100,-1.5500,0.5500,0.5500
2.5600,-1.5000,0.6000,0.6000
2.5600,-1.4500,0.6000,0.6000
2.5600,-1.4000,0.6000,0.6000
2.5600,-1.3500,0.6000,0.6000
2.5600,-1.3000,0.6000,0.6000
2.5600,-1.2500,0.6000,0.6000
2.5600,-1.2000,0.6000,0.6000
2.6100,-1.1500,0.6500,0.6500
2.6100,-1.1000,0.6500,0.6500
2.6100,-1.0500,0.6500,0.6500
2.6600,-1.0000,0.7018,0.7018
2.6600,-0.9500,0.7071,0.7071
2.6600,-0.9000,0.7159,0.7159
2.6600,-0.8500,0.7280,0.7280
2.6600,-0.8000,0.7433,0.7433
2.6600,-0.7500,0.7500,0.7500
2.6600,-0.7000,0.7500,0.7500
2.6600,-0.6500,0.7500,0.7500
2.6600,-0.6000,0.7517,0.7517
2.6600,-0.5500,0.7566,0.7566
2.6600,-0.5000,0.7649,0.7649
2.6600,-0.4500,0.7762,0.7762
2.6600,-0.4000,0.7906,0.7906
2.6600,-0.3500,0.8062,0.8062
2.6600,-0.3000,0.8016,0.8016
2.6600,-0.2500,0.8000,0.8000
2.6600,-0.2000,0.8000,0.8000
2.6600,-0.1500,0.8000,0.8000
2.6100,-0.1000,0.8500,0.8500
2.5600,-0.0500,0.8276,0.8276
2.5600,0.0000,0.8500,0.8500
2.5600,0.0500,0.8732,0.8732
2.5100,0.1000,0.8602,0.8602
2.4600,0.1500,0.8500,0.8500
2.4600,0.2000,0.8746,0.8746
2.4100,0.2500,0.8602,0.8602
2.3600,0.3000,0.8500,0.8500
2.3100,0.3500,0.8322,0.8322
2.3100,0.4000,0.8485,0.8485
2.2600,0.4500,0.8485,0.8485
2.2100,0.5000,0.8485,0.8485
2.1600,0.5500,0.8485,0.8485
2.1100,0.6000,0.8515,0.8515
2.0600,0.6000,0.8201,0.8201
2.0100,0.6500,0.8322,0.8322
1.9600,0.7000,0.8500,0.8500
1.9100,0.7500,0.8732,0.8732
1.8600,0.8000,0.8944,0.8944
1.8100,0.8000,0.8732,0.8732
1.7600,0.8500,0.8944,0.8944
1.7100,0.8500,0.8732,0.8732
1.6600,0.8500,0.8500,0.8500
1.6100,0.8500,0.8276,0.8276
1.5600,0.9000,0.8544,0.8544
1.5100,0.9000,0.8382,0.8382
1.4600,0.9000,0.8246,0.8246
1.4100,0.9000,0.8139,0.8139
1.3600,0.9000,0.8062,0.8062
1.3100,0.9000,0.8016,0.8016
1.2600,0.9000,0.8000,0.8000
1.2100,0.9500,0.8500,0.8500
1.1600,0.9500,0.8500,0.8500
1.1100,0.9500,0.8500,0.8500
1.0600,0.9500,0.8500,0.8500
1.0100,0.9500,0.8500,0.8500
0.9600,0.9000,0.8016,0.8016
0.9100,0.9000,0.8016,0.8016
0.8600,0.9000,0.8000,0.8000
0.8100,0.8500,0.7500,0.7500
0.7600,0.8500,0.7517,0.7517
0.7100,0.8500,0.7566,0.7566
0.6600,0.8500,0.7649,0.7649
0.6100,0.8500,0.7762,0.7762
0.5600,0.8000,0.7433,0.7433
0.5100,0.8000,0.7616,0.7616
0.4600,0.8000,0.7762,0.7762
0.4100,0.7500,0.7433,0.7433
0.3600,0.7500,0.7616,0.7616
0.3100,0.7500,0.7826,0.7826
0.2600,0.7000,0.7632,0.7632
0.2100,0.6500,0.7500,0.7500
0.1600,0.6000,0.7433,0.7433
0.1100,0.5500,0.7433,0.7433
0.0600,0.5000,0.7433,0.7433
0.0100,0.4500,0.7433,0.7433
-0.0400,0.4000,0.7433,0.7433
-0.0900,0.3500,0.7500,0.7500
-0.1400,0.3000,0.7500,0.7500
-0.1400,0.2500,0.7382,0.7382
-0.1900,0.2000,0.7616,0.7616
-0.2400,0.1500,0.7632,0.7632
-0.2400,0.1000,0.7616,0.7616
-0.2900,0.0500,0.7810,0.7810
-0.3400,0.0000,0.7616,0.7616
-0.3400,-0.0500,0.7632,0.7632
-0.3900,-0.1000,0.7616,0.7616
-0.4400,-0.1500,0.7280,0.7280
-0.4400,-0.2000,0.7433,0.7433
-0.4900,-0.2500,0.7071,0.7071
-0.4900,-0.3000,0.7159,0.7159
-0.5400,-0.3500,0.6801,0.6801
-0.5400,-0.4000,0.6964,0.6964
-0.5400,-0.4500,0.7071,0.7071
-0.5900,-0.5000,0.6671,0.6671
-0.5900,-0.5500,0.6801,0.6801
-0.5900,-0.6000,0.6964,0.6964
-0.5900,-0.6500,0.7159,0.7159
-0.6400,-0.7000,0.6946,0.6946
-0.6400,-0.7500,0.7159,0.7159
-0.6400,-0.8000,0.7159,0.7159
-0.6900,-0.8500,0.6964,0.6964
-0.6900,-0.9000,0.7159,0.7159
-0.7400,-0.9500,0.6946,0.6946
-0.7400,-1.0000,0.7211,0.7211
-0.7400,-1.0500,0.7159,0.7159
-0.7900,-1.1000,0.7000,0.7000
-0.7900,-1.1500,0.7000,0.7000
-0.7900,-1.2000,0.7000,0.7000
-0.7900,-1.2500,0.6964,0.6964
-0.7900,-1.3000,0.6801,0.6801
-0.8400,-1.3500,0.6671,0.6671
-0.8400,-1.4000,0.6801,0.6801
-0.8400,-1.4500,0.6964,0.6964
-0.8400,-1.5000,0.7000,0.7000
-0.8400,-1.5500,0.7000,0.7000
-0.8900,-1.6000,0.6964,0.6964
-0.8900,-1.6500,0.7000,0.7000
-0.8900,-1.7000,0.7000,0.7000
-0.8900,-1.7500,0.7000,0.7000
-0.9400,-1.8000,0.6500,0.6500
-0.9400,-1.8500,0.6519,0.6519
-0.9900,-1.9000,0.6083,0.6083
-0.9900,-1.9500,0.6185,0.6185
-0.9900,-2.0000,0.6185,0.6185
-0.9900,-2.0500,0.6083,0.6083
-0.9900,-2.1000,0.6021,0.6021
-0.9900,-2.1500,0.6000,0.6000
-1.0400,-2.2000,0.5500,0.5500
-1.0400,-2.2500,0.5500,0.5500
-1.0400,-2.3000,0.5500,0.5500
-1.0400,-2.3500,0.5500,0.5500
-1.0400,-2.4000,0.5500,0.5500
-1.0400,-2.4500,0.5500,0.5500
-1.0400,-2.5000,0.5500,0.5500
-1.0400,-2.5500,0.5500,0.5500
-1.0400,-2.6000,0.5500,0.5500
-1.0400,-2.6500,0.5500,0.5500
-1.0400,-2.7000,0.5500,0.5500
-1.0400,-2.7500,0.5500,0.5500
-1.0400,-2.8000,0.5500,0.5500
-1.0400,-2.8500,0.5500,0.5500
-1.0400,-2.9000,0.5500,0.5500
-1.0400,-2.9500,0.5500,0.5500
-1.0400,-3.0000,0.5523,0.5523
-1.0400,-3.0500,0.5590,0.5590
-1.0400,-3.1000,0.5590,0.5590
-1.0400,-3.1500,0.5523,0.5523
-1.0400,-3.2000,0.5500,0.5500
-1.0400,-3.2500,0.5500,0.5500
-1.0400,-3.3000,0.5500,0.5500
-1.0400,-3.3500,0.5500,0.5500
-1.0400,-3.4000,0.5500,0.5500
-1.0400,-3.4500,0.5500,0.5500
-1.0400,-3.5000,0.5500,0.5500
-1.0400,-3.5500,0.5523,0.5523
-1.0400,-3.6000,0.5590,0.5590
-1.0400,-3.6500,0.5701,0.5701
-1.0400,-3.7000,0.5852,0.5852
-1.0400,-3.7500,0.6000,0.6000
-1.0400,-3.8000,0.6000,0.6000
-1.0400,-3.8500,0.6000,0.6000
-1.0400,-3.9000,0.6000,0.6000
-1.0400,-3.9500,0.6000,0.6000
-1.0400,-4.0000,0.6000,0.6000
-1.0400,-4.0500,0.6000,0.6000
-1.0400,-4.1000,0.6000,0.6000
-1.0900,-4.1500,0.5523,0.5523
-1.0900,-4.2000,0.5590,0.5590
-1.0900,-4.2500,0.5701,0.5701
-1.0900,-4.3000,0.5852,0.5852
-1.0900,-4.3500,0.6000,0.6000
-1.0900,-4.4000,0.6000,0.6000
-1.0900,-4.4500,0.6000,0.6000
-1.0900,-4.5000,0.6000,0.6000
-1.0900,-4.5500,0.6000,0.6000
-1.0900,-4.6000,0.6000,0.6000
-1.0900,-4.6500,0.6000,0.6000
