# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.3340,0.2380,0.5100,0.5100
-0.3280,0.2380,0.5100,0.5100
-0.3220,0.2380,0.5100,0.5100
-0.3160,0.2380,0.5100,0.5100
-0.3100,0.2380,0.5100,0.5100
-0.3040,0.2380,0.5100,0.5100
-0.2980,0.2380,0.5100,0.5100
-0.2920,0.2380,0.5100,0.5100
-0.2860,0.2380,0.5100,0.5100
-0.2800,0.2380,0.5100,0.5100
-0.2740,0.2380,0.5100,0.5100
-0.2680,0.2380,0.5100,0.5100
-0.2620,0.2380,0.5100,0.5100
-0.2560,0.2380,0.5100,0.5100
-0.2500,0.2380,0.5100,0.5100
-0.2440,0.2380,0.5100,0.5100
-0.2380,0.2380,0.5100,0.5100
-0.2320,0.2380,0.5100,0.5100
-0.2260,0.2380,0.5100,0.5100
-0.2200,0.2380,0.5100,0.5100
-0.2140,0.2380,0.5100,0.5100
-0.2080,0.2440,0.5040,0.5040
-0.2020,0.2440,0.5040,0.5040
-0.1960,0.2440,0.5040,0.5040
-0.1900,0.2440,0.5040,0.5040
-0.1840,0.2440,0.5040,0.5040
-0.1780,0.2440,0.5040,0.5040
-0.1720,0.2500,0.4980,0.4980
-0.1660,0.2500,0.4980,0.4980
-0.1600,0.2500,0.4979,0.4979
-0.1540,0.2500,0.4966,0.4966
-0.1480,0.2500,0.4954,0.4954
-0.1420,0.2500,0.4943,0.4943
-0.1360,0.2500,0.4932,0.4932
-0.1300,0.2500,0.4922,0.4922
-0.1240,0.2500,0.4913,0.4913
-0.1180,0.2500,0.4905,0.4905
-0.1120,0.2500,0.4895,0.4895
-0.1060,0.2500,0.4884,0.4884
-0.1000,0.2500,0.4873,0.4873
-0.0940,0.2500,0.4863,0.4863
-0.0880,0.2500,0.4847,0.4847
-0.0820,0.2500,0.4831,0.4831
-0.0760,0.2500,0.4817,0.4817
-0.0700,0.2440,0.4861,0.4861
-0.0640,0.2440,0.4849,0.4849
-0.0580,0.2440,0.4836,0.4836
-0.0520,0.2440,0.4825,0.4825
-0.0460,0.2440,0.4814,0.4814
-0.0400,0.2440,0.4803,0.4803
-0.0340,0.2440,0.4790,0.4790
-0.0280,0.2440,0.4777,0.4777
-0.0220,0.2440,0.4766,0.4766
-0.0160,0.2440,0.4755,0.4755
-0.0100,0.2440,0.4745,0.4745
-0.0040,0.2440,0.4735,0.4735
0.0020,0.2440,0.4726,0.4726
0.0080,0.2440,0.4718,0.4718
0.0140,0.2440,0.4711,0.4711
0.0200,0.2440,0.4705,0.4705
0.0260,0.2440,0.4699,0.4699
0.0320,0.2440,0.4694,0.4694
0.0380,0.2440,0.4690,0.4690
0.0440,0.2440,0.4673,0.4673
0.0500,0.2440,0.4657,0.4657
0.0560,0.2440,0.4642,0.4642
