# x_m,y_m,w_tr_right_m,w_tr_left_m
4.7440,1.4220,0.6480,0.6480
4.7440,1.4310,0.6480,0.6480
4.7440,1.4400,0.6480,0.6480
4.7440,1.4490,0.6481,0.6481
4.7440,1.4580,0.6482,0.6482
4.7350,1.4670,0.6576,0.6576
4.7350,1.4760,0.6580,0.6580
4.7350,1.4850,0.6585,0.6585
4.7350,1.4940,0.6592,0.6592
4.7350,1.5030,0.6600,0.6600
4.7350,1.5120,0.6609,0.6609
4.7350,1.5210,0.6620,0.6620
4.7350,1.5300,0.6631,0.6631
4.7350,1.5390,0.6644,0.6644
4.7260,1.5480,0.6747,0.6747
4.7260,1.5570,0.6750,0.6750
4.7260,1.5660,0.6750,0.6750
4.7260,1.5750,0.6750,0.6750
4.7260,1.5840,0.6750,0.6750
4.7260,1.5930,0.6750,0.6750
4.7260,1.6020,0.6750,0.6750
4.7260,1.6110,0.6750,0.6750
4.7260,1.6200,0.6750,0.6750
4.7260,1.6290,0.6750,0.6750
4.7260,1.6380,0.6750,0.6750
4.7260,1.6470,0.6750,0.6750
4.7170,1.6560,0.6840,0.6840
4.7170,1.6650,0.6840,0.6840
4.7170,1.6740,0.6840,0.6840
4.7170,1.6830,0.6840,0.6840
4.7170,1.6920,0.6840,0.6840
4.7170,1.7010,0.6840,0.6840
4.7170,1.7100,0.6840,0.6840
4.7170,1.7190,0.6840,0.6840
4.7170,1.7280,0.6841,0.6841
4.7170,1.7370,0.6842,0.6842
4.7170,1.7460,0.6845,0.6845
4.7170,1.7550,0.6849,0.6849
4.7170,1.7640,0.6855,0.6855
4.7170,1.7730,0.6861,0.6861
4.7170,1.7820,0.6869,0.6869
4.7170,1.7910,0.6878,0.6878
4.7080,1.8000,0.6977,0.6977
4.7080,1.8090,0.6988,0.6988
4.7080,1.8180,0.7000,0.7000
4.7080,1.8270,0.7014,0.7014
4.7080,1.8360,0.7020,0.7020
4.7080,1.8450,0.7020,0.7020
4.7080,1.8540,0.7020,0.7020
4.7080,1.8630,0.7020,0.7020
4.7080,1.8720,0.7020,0.7020
4.7080,1.8810,0.7020,0.7020
4.7080,1.8900,0.7020,0.7020
4.7080,1.8990,0.7020,0.7020
4.7080,1.9080,0.7021,0.7021
4.6990,1.9170,0.7112,0.7112
4.6990,1.9260,0.7115,0.7115
4.6990,1.9350,0.7119,0.7119
4.6990,1.9440,0.7124,0.7124
4.6990,1.9530,0.7130,0.7130
4.6990,1.9620,0.7138,0.7138
4.6990,1.9710,0.7146,0.7146
4.7080,1.9800,0.7067,0.7067
4.7080,1.9890,0.7077,0.7077
4.7080,1.9980,0.7089,0.7089
4.7170,2.0070,0.7014,0.7014
4.7260,2.0160,0.6930,0.6930
4.7260,2.0250,0.6930,0.6930
4.7260,2.0340,0.6930,0.6930
4.7260,2.0430,0.6930,0.6930
4.7260,2.0520,0.6930,0.6930
4.7350,2.0610,0.6840,0.6840
4.7350,2.0700,0.6840,0.6840
4.7350,2.0790,0.6840,0.6840
4.7350,2.0880,0.6840,0.6840
4.7350,2.0970,0.6840,0.6840
4.7350,2.1060,0.6840,0.6840
4.7350,2.1150,0.6840,0.6840
4.7440,2.1240,0.6750,0.6750
4.7440,2.1330,0.6750,0.6750
4.7440,2.1420,0.6750,0.6750
4.7530,2.1510,0.6660,0.6660
4.7530,2.1600,0.6660,0.6660
4.7530,2.1690,0.6660,0.6660
4.7530,2.1780,0.6661,0.6661
4.7530,2.1870,0.6662,0.6662
4.7530,2.1960,0.6665,0.6665
4.7620,2.2050,0.6580,0.6580
4.7620,2.2140,0.6585,0.6585
4.7620,2.2230,0.6569,0.6569
4.7620,2.2320,0.6555,0.6555
4.7710,2.2410,0.6453,0.6453
4.7800,2.2500,0.6352,0.6352
4.7800,2.2590,0.6341,0.6341
4.7800,2.2680,0.6331,0.6331
4.7890,2.2770,0.6233,0.6233
4.7890,2.2860,0.6226,0.6226
4.7890,2.2950,0.6220,0.6220
4.7890,2.3040,0.6216,0.6216
4.7980,2.3130,0.6123,0.6123
4.7980,2.3220,0.6121,0.6121
4.7980,2.3310,0.6120,0.6120
4.8070,2.3400,0.6030,0.6030
4.8070,2.3490,0.6031,0.6031
4.8070,2.3580,0.6033,0.6033
4.8070,2.3670,0.6036,0.6036
4.8160,2.3760,0.5951,0.5951
4.8160,2.3850,0.5957,0.5957
4.8160,2.3940,0.5964,0.5964
4.8160,2.4030,0.5973,0.5973
4.8160,2.4120,0.5983,0.5983
4.8160,2.4210,0.5995,0.5995
4.8250,2.4300,0.5919,0.5919
4.8250,2.4390,0.5933,0.5933
4.8250,2.4480,0.5949,0.5949
4.8250,2.4570,0.5966,0.5966
4.8250,2.4660,0.5983,0.5983
4.8340,2.4750,0.5906,0.5906
4.8340,2.4840,0.5919,0.5919
4.8340,2.4930,0.5933,0.5933
4.8340,2.5020,0.5949,0.5949
4.8340,2.5110,0.5949,0.5949
4.8340,2.5200,0.5933,0.5933
4.8430,2.5290,0.5830,0.5830
4.8430,2.5380,0.5817,0.5817
4.8430,2.5470,0.5805,0.5805
4.8430,2.5560,0.5794,0.5794
4.8430,2.5650,0.5785,0.5785
4.8520,2.5740,0.5688,0.5688
4.8520,2.5830,0.5681,0.5681
4.8520,2.5920,0.5676,0.5676
4.8520,2.6010,0.5673,0.5673
4.8520,2.6100,0.5671,0.5671
4.8520,2.6190,0.5670,0.5670
4.8520,2.6280,0.5671,0.5671
4.8520,2.6370,0.5673,0.5673
4.8520,2.6460,0.5671,0.5671
4.8520,2.6550,0.5670,0.5670
4.8520,2.6640,0.5670,0.5670
4.8520,2.6730,0.5670,0.5670
4.8520,2.6820,0.5670,0.5670
